2021-10-22 10:18:46.259 | INFO     | __main__:main:336 - Generating repetition_conv_77 code LUT, decoding func
2021-10-22 10:18:46.287 | INFO     | __main__:get_binary_gt_sequence:180 - All White
2021-10-22 10:18:46.298 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #1/11
2021-10-22 10:18:48.736 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #2/11
2021-10-22 10:18:49.953 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #3/11
2021-10-22 10:18:51.112 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #4/11
2021-10-22 10:18:52.291 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #5/11
2021-10-22 10:18:53.402 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #6/11
2021-10-22 10:18:54.522 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #7/11
2021-10-22 10:18:55.638 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #8/11
2021-10-22 10:18:56.802 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #9/11
2021-10-22 10:18:57.979 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #10/11
2021-10-22 10:18:59.074 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #11/11
2021-10-22 10:19:00.232 | INFO     | __main__:main:349 - Decoding repetition_conv_77 GT
2021-10-22 10:19:00.265 | INFO     | __main__:main:352 - Decoding repetition_conv_77 binary
2021-10-22 10:20:22.668 | INFO     | __main__:main:404 - Evaluating Accuracy
2021-10-22 10:20:25.180 | INFO     | __main__:main:418 - RMSE repetition_conv_77 584.0574166733305
2021-10-22 10:20:25.182 | INFO     | __main__:main:421 - MAE repetition_conv_77 592.0
2021-10-22 10:20:25.183 | INFO     | __main__:main:423 - Plotting...
2021-10-22 10:20:26.812 | INFO     | __main__:main:336 - Generating repetition_conv_77 code LUT, decoding func
2021-10-22 10:20:26.817 | INFO     | __main__:get_binary_gt_sequence:180 - All White
2021-10-22 10:20:32.823 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #1/11
2021-10-22 10:20:45.070 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #2/11
2021-10-22 10:20:56.551 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #3/11
2021-10-22 10:21:07.982 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #4/11
2021-10-22 10:21:19.747 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #5/11
2021-10-22 10:21:31.391 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #6/11
2021-10-22 10:21:43.505 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #7/11
2021-10-22 10:21:55.097 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #8/11
2021-10-22 10:22:06.668 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #9/11
2021-10-22 10:22:18.935 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #10/11
2021-10-22 10:22:30.859 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #11/11
2021-10-22 10:22:43.044 | INFO     | __main__:main:349 - Decoding repetition_conv_77 GT
2021-10-22 10:22:43.075 | INFO     | __main__:main:352 - Decoding repetition_conv_77 binary
2021-10-22 10:23:49.217 | INFO     | __main__:main:404 - Evaluating Accuracy
2021-10-22 10:23:50.045 | INFO     | __main__:main:418 - RMSE repetition_conv_77 537.4941878659525
2021-10-22 10:23:50.047 | INFO     | __main__:main:421 - MAE repetition_conv_77 453.0
2021-10-22 10:23:50.048 | INFO     | __main__:main:423 - Plotting...
2021-10-22 10:23:52.420 | INFO     | __main__:main:336 - Generating repetition_conv_77 code LUT, decoding func
2021-10-22 10:23:52.424 | INFO     | __main__:get_binary_gt_sequence:180 - All White
2021-10-22 10:23:57.864 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #1/11
2021-10-22 10:24:10.864 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #2/11
2021-10-22 10:24:23.574 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #3/11
2021-10-22 10:24:37.114 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #4/11
2021-10-22 10:24:49.192 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #5/11
2021-10-22 10:25:01.106 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #6/11
2021-10-22 10:25:13.028 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #7/11
2021-10-22 10:25:24.675 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #8/11
2021-10-22 10:25:36.249 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #9/11
2021-10-22 10:25:47.734 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #10/11
2021-10-22 10:25:59.354 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #11/11
2021-10-22 10:26:11.116 | INFO     | __main__:main:349 - Decoding repetition_conv_77 GT
2021-10-22 10:26:11.141 | INFO     | __main__:main:352 - Decoding repetition_conv_77 binary
2021-10-22 10:26:35.124 | INFO     | __main__:main:404 - Evaluating Accuracy
2021-10-22 10:26:35.909 | INFO     | __main__:main:418 - RMSE repetition_conv_77 737.5721255467352
2021-10-22 10:26:35.912 | INFO     | __main__:main:421 - MAE repetition_conv_77 673.0
2021-10-22 10:26:35.913 | INFO     | __main__:main:423 - Plotting...
2021-10-22 10:26:44.896 | INFO     | __main__:main:336 - Generating repetition_conv_77 code LUT, decoding func
2021-10-22 10:26:44.899 | INFO     | __main__:get_binary_gt_sequence:180 - All White
2021-10-22 10:26:50.923 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #1/11
2021-10-22 10:27:03.068 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #2/11
2021-10-22 10:27:14.749 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #3/11
2021-10-22 10:27:26.572 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #4/11
2021-10-22 10:27:38.183 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #5/11
2021-10-22 10:27:49.980 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #6/11
2021-10-22 10:28:01.542 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #7/11
2021-10-22 10:28:13.315 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #8/11
2021-10-22 10:28:25.226 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #9/11
2021-10-22 10:28:37.060 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #10/11
2021-10-22 10:28:48.597 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #11/11
2021-10-22 10:29:00.331 | INFO     | __main__:main:349 - Decoding repetition_conv_77 GT
2021-10-22 10:29:00.363 | INFO     | __main__:main:352 - Decoding repetition_conv_77 binary
2021-10-22 10:30:03.228 | INFO     | __main__:main:404 - Evaluating Accuracy
2021-10-22 10:30:04.167 | INFO     | __main__:main:418 - RMSE repetition_conv_77 793.5362965558481
2021-10-22 10:30:04.171 | INFO     | __main__:main:421 - MAE repetition_conv_77 636.0
2021-10-22 10:30:04.173 | INFO     | __main__:main:423 - Plotting...
2021-10-22 10:30:07.875 | INFO     | __main__:main:336 - Generating repetition_conv_77 code LUT, decoding func
2021-10-22 10:30:07.878 | INFO     | __main__:get_binary_gt_sequence:180 - All White
2021-10-22 10:30:13.312 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #1/11
2021-10-22 10:30:24.971 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #2/11
2021-10-22 10:30:36.666 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #3/11
2021-10-22 10:30:48.861 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #4/11
2021-10-22 10:31:01.058 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #5/11
2021-10-22 10:31:13.668 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #6/11
2021-10-22 10:31:25.409 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #7/11
2021-10-22 10:31:38.049 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #8/11
2021-10-22 10:31:50.812 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #9/11
2021-10-22 10:32:02.869 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #10/11
2021-10-22 10:32:14.912 | INFO     | __main__:get_binary_gt_sequence:189 - Sequence #11/11
2021-10-22 10:32:27.647 | INFO     | __main__:main:349 - Decoding repetition_conv_77 GT
2021-10-22 10:32:27.685 | INFO     | __main__:main:352 - Decoding repetition_conv_77 binary
2021-10-22 10:33:34.602 | INFO     | __main__:main:404 - Evaluating Accuracy
2021-10-22 10:33:35.399 | INFO     | __main__:main:418 - RMSE repetition_conv_77 248.9054986722937
2021-10-22 10:33:35.401 | INFO     | __main__:main:421 - MAE repetition_conv_77 245.0
2021-10-22 10:33:35.403 | INFO     | __main__:main:423 - Plotting...
